id,time,file,behaviour,type,family,stage,comment
35,878.314,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID35/CV_T2_ID35(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
35,913.282,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID35/CV_T2_ID35(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
35,913.883,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID35/CV_T2_ID35(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
35,932.668,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID35/CV_T2_ID35(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
35,969.171,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID35/CV_T2_ID35(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
35,1001.036,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID35/CV_T2_ID35(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
35,1034.737,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID35/CV_T2_ID35(2).MP4,intruder,Heterospecific,Parrotfish,Adult,
35,1043.045,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID35/CV_T2_ID35(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
35,1062.932,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID35/CV_T2_ID35(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
35,1091.994,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID35/CV_T2_ID35(2).MP4,aggression,Heterospecific,Unidentified,Unknown,
35,1096.832,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID35/CV_T2_ID35(2).MP4,aggression,Heterospecific,Unidentified,Unknown,
35,1175.01,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID35/CV_T2_ID35(2).MP4,aggression,Heterospecific,Wrasse,Juvenile,
35,1205.407,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID35/CV_T2_ID35(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
35,1267.136,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID35/CV_T2_ID35(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
35,1272.04,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID35/CV_T2_ID35(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
35,1354.923,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID35/CV_T2_ID35(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
35,1362.664,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID35/CV_T2_ID35(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
35,1379.581,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID35/CV_T2_ID35(2).MP4,intruder,Heterospecific,Chromis,Adult,
35,1454.926,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID35/CV_T2_ID35(3).MP4,aggression,Conspecific,Damselfish,Adult,
35,1473.111,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID35/CV_T2_ID35(3).MP4,intruder,Heterospecific,Wrasse,Juvenile,
35,1496.101,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID35/CV_T2_ID35(3).MP4,aggression,Heterospecific,Wrasse,Juvenile,
35,1545.417,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID35/CV_T2_ID35(3).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
35,1603.374,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID35/CV_T2_ID35(3).MP4,intruder,Heterospecific,Parrotfish,Adult,
35,1711.282,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID35/CV_T2_ID35(3).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
35,1717.088,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID35/CV_T2_ID35(3).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
35,1766.971,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID35/CV_T2_ID35(3).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
35,1782.086,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID35/CV_T2_ID35(3).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
35,1844.115,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID35/CV_T2_ID35(3).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
35,1844.982,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID35/CV_T2_ID35(3).MP4,intruder,Heterospecific,Wrasse,Juvenile,
35,1907.145,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID35/CV_T2_ID35(3).MP4,intruder,Heterospecific,Wrasse,Juvenile,
36,725.828,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID36/CV_T2_ID36(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
36,772.875,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID36/CV_T2_ID36(2).MP4,intruder,Heterospecific,Parrotfish,Adult,
36,787.556,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID36/CV_T2_ID36(2).MP4,aggression,Heterospecific,Wrasse,Adult,
36,810.913,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID36/CV_T2_ID36(2).MP4,intruder,Heterospecific,Wrasse,Juvenile,
36,960.362,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID36/CV_T2_ID36(2).MP4,aggression,Heterospecific,Unidentified,Unknown,
36,978.314,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID36/CV_T2_ID36(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
36,1016.318,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID36/CV_T2_ID36(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
36,1099.134,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID36/CV_T2_ID36(2).MP4,aggression,Heterospecific,Unidentified,Unknown,
36,1130.099,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID36/CV_T2_ID36(2).MP4,aggression,Heterospecific,Unidentified,Unknown,
36,1132.768,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID36/CV_T2_ID36(2).MP4,intruder,Heterospecific,Grouper,Adult,
36,1176.745,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID36/CV_T2_ID36(2).MP4,aggression,Heterospecific,Unidentified,Unknown,
36,1206.842,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID36/CV_T2_ID36(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
36,1217.619,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID36/CV_T2_ID36(2).MP4,intruder,Heterospecific,Wrasse,Adult,
36,1230.866,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID36/CV_T2_ID36(2).MP4,aggression,Heterospecific,Pufferfish,Adult,
36,1239.808,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID36/CV_T2_ID36(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
36,1309.611,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID36/CV_T2_ID36(2).MP4,intruder,Heterospecific,Parrotfish,Adult,
36,1336.038,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID36/CV_T2_ID36(2).MP4,aggression,Heterospecific,Unidentified,Unknown,
36,1364.066,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID36/CV_T2_ID36(2).MP4,aggression,Heterospecific,Wrasse,Adult,
36,1410.879,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID36/CV_T2_ID36(2).MP4,intruder,Heterospecific,Parrotfish,Adult,
36,1488.36,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID36/CV_T2_ID36(3).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
36,1509.547,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID36/CV_T2_ID36(3).MP4,aggression,None,Unknown,Unknown,
36,1673.011,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID36/CV_T2_ID36(3).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
36,1689.594,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID36/CV_T2_ID36(3).MP4,aggression,Heterospecific,Unidentified,Unknown,
36,1711.115,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID36/CV_T2_ID36(3).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
36,1726.03,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID36/CV_T2_ID36(3).MP4,aggression,Heterospecific,Unidentified,Unknown,
36,1771.275,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID36/CV_T2_ID36(3).MP4,aggression,Heterospecific,Unidentified,Unknown,
36,1782.053,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID36/CV_T2_ID36(3).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
36,1795.199,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID36/CV_T2_ID36(3).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
36,1826.13,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID36/CV_T2_ID36(3).MP4,aggression,Heterospecific,Unidentified,Unknown,
36,1877.115,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID36/CV_T2_ID36(3).MP4,aggression,Heterospecific,Unidentified,Unknown,
36,2026.597,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID36/CV_T2_ID36(3).MP4,aggression,Heterospecific,Unidentified,Unknown,
36,2158.866,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID36/CV_T2_ID36(4).MP4,aggression,None,Unknown,Unknown,
36,2183.223,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID36/CV_T2_ID36(4).MP4,aggression,Heterospecific,Unidentified,Unknown,
36,2214.822,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID36/CV_T2_ID36(4).MP4,intruder,Heterospecific,Grouper,Adult,
37,414.247,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID37/CV_T2_ID37(1).MP4,intruder,Conspecific,Damselfish,Adult,
37,486.653,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID37/CV_T2_ID37(1).MP4,aggression,Heterospecific,Butterflyfish,Adult,
37,699.732,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID37/CV_T2_ID37(1).MP4,intruder,Heterospecific,Wrasse,Adult,
37,732.635,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID37/CV_T2_ID37(2).MP4,intruder,Conspecific,Damselfish,Adult,
37,973.209,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID37/CV_T2_ID37(2).MP4,intruder,Conspecific,Damselfish,Adult,
37,979.114,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID37/CV_T2_ID37(2).MP4,intruder,Heterospecific,Grouper,Adult,
37,1118.754,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID37/CV_T2_ID37(2).MP4,aggression,Heterospecific,Unidentified,Unknown,
37,1388.757,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID37/CV_T2_ID37(2).MP4,aggression,Heterospecific,Unidentified,Unknown,
40,349.015,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID40/CV_T2_ID40(1).MP4,intruder,Heterospecific,Snapper,Adult,
40,563.863,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID40/CV_T2_ID40(1).MP4,aggression,Conspecific,Damselfish,Adult,
40,654.687,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID40/CV_T2_ID40(1).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
40,888.157,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID40/CV_T2_ID40(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
40,894.463,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID40/CV_T2_ID40(2).MP4,aggression,Conspecific,Damselfish,Adult,
40,1050.619,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID40/CV_T2_ID40(2).MP4,aggression,Conspecific,Damselfish,Adult,
40,1108.11,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID40/CV_T2_ID40(2).MP4,intruder,Heterospecific,Unidentified,Unknown,
40,1117.62,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID40/CV_T2_ID40(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
40,1124.593,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID40/CV_T2_ID40(2).MP4,intruder,Heterospecific,Boxfish,Adult,
40,1141.31,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID40/CV_T2_ID40(2).MP4,intruder,Heterospecific,Grouper,Adult,
40,1202.971,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID40/CV_T2_ID40(2).MP4,aggression,Conspecific,Damselfish,Adult,
40,1230.132,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID40/CV_T2_ID40(2).MP4,intruder,Heterospecific,Parrotfish,Adult,
40,1233.669,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID40/CV_T2_ID40(2).MP4,aggression,Conspecific,Damselfish,Adult,
40,1276.512,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID40/CV_T2_ID40(2).MP4,aggression,Conspecific,Damselfish,Adult,
40,1479.851,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID40/CV_T2_ID40(3).MP4,aggression,Conspecific,Damselfish,Adult,
40,1624.028,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID40/CV_T2_ID40(3).MP4,intruder,Heterospecific,Snapper,Adult,
40,1688.893,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID40/CV_T2_ID40(3).MP4,aggression,Heterospecific,Parrotfish,Adult,
40,1707.145,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID40/CV_T2_ID40(3).MP4,intruder,Heterospecific,Parrotfish,Adult,
40,1715.019,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID40/CV_T2_ID40(3).MP4,aggression,Conspecific,Damselfish,Adult,
40,1769.14,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID40/CV_T2_ID40(3).MP4,aggression,Heterospecific,Parrotfish,Adult,
40,1788.126,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID40/CV_T2_ID40(3).MP4,intruder,Heterospecific,Parrotfish,Adult,
41,640.64,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID41/CV_T2_ID41(1).MP4,aggression,Heterospecific,Chromis,Adult,
41,670.403,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID41/CV_T2_ID41(1).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
41,738.074,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID41/CV_T2_ID41(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
41,806.776,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID41/CV_T2_ID41(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
41,877.88,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID41/CV_T2_ID41(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
41,908.544,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID41/CV_T2_ID41(2).MP4,intruder,Heterospecific,Chromis,Adult,
41,920.122,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID41/CV_T2_ID41(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
41,1067.97,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID41/CV_T2_ID41(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
41,1112.681,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID41/CV_T2_ID41(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
41,1154.99,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID41/CV_T2_ID41(2).MP4,intruder,Heterospecific,Grouper,Adult,
41,1158.16,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID41/CV_T2_ID41(2).MP4,intruder,Heterospecific,Snapper,Adult,
41,1277.012,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID41/CV_T2_ID41(2).MP4,intruder,Heterospecific,Wrasse,Juvenile,
41,1338.507,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID41/CV_T2_ID41(2).MP4,intruder,Heterospecific,Grouper,Adult,
41,1367.102,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID41/CV_T2_ID41(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
41,1625.63,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID41/CV_T2_ID41(3).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
41,1685.223,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID41/CV_T2_ID41(3).MP4,aggression,None,Unknown,Unknown,
41,1815.32,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID41/CV_T2_ID41(3).MP4,aggression,None,Unknown,Unknown,
41,1877.281,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID41/CV_T2_ID41(3).MP4,intruder,Heterospecific,Jack,Adult,
41,2034.839,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID41/CV_T2_ID41(3).MP4,intruder,Heterospecific,Butterflyfish,Adult,
42,517.851,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID42/CV_T2_ID42(1).MP4,intruder,Heterospecific,Parrotfish,Adult,
42,544.577,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID42/CV_T2_ID42(1).MP4,intruder,Heterospecific,Parrotfish,Adult,
42,616.216,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID42/CV_T2_ID42(1).MP4,intruder,Heterospecific,Grunt,Adult,
42,659.225,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID42/CV_T2_ID42(1).MP4,intruder,Conspecific,Damselfish,Adult,Courting?
42,828.531,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID42/CV_T2_ID42(2).MP4,aggression,Heterospecific,Unidentified,Unknown,
42,1510.382,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID42/CV_T2_ID42(3).MP4,intruder,Heterospecific,Grouper,Unknown,
42,1625.897,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID42/CV_T2_ID42(3).MP4,intruder,Heterospecific,Jack,Adult,
42,1748.386,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID42/CV_T2_ID42(3).MP4,aggression,Heterospecific,Unidentified,Unknown,
43,338.805,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID43/CV_T2_ID43(1).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
43,392.959,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID43/CV_T2_ID43(1).MP4,intruder,Heterospecific,Grouper,Adult,
43,449.316,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID43/CV_T2_ID43(1).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
43,532.298,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID43/CV_T2_ID43(1).MP4,aggression,Heterospecific,Unknown,Unknown,
43,552.819,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID43/CV_T2_ID43(1).MP4,aggression,Heterospecific,Parrotfish,Adult,
43,556.689,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID43/CV_T2_ID43(1).MP4,aggression,Heterospecific,Pufferfish,Unknown,
43,565.265,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID43/CV_T2_ID43(1).MP4,aggression,None,Unknown,Unknown,
43,568.468,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID43/CV_T2_ID43(1).MP4,intruder,Heterospecific,Grouper,Adult,
43,743.212,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID43/CV_T2_ID43(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
43,777.88,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID43/CV_T2_ID43(2).MP4,intruder,Heterospecific,Parrotfish,Adult,
43,779.649,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID43/CV_T2_ID43(2).MP4,intruder,Heterospecific,Pufferfish,Adult,
43,917.887,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID43/CV_T2_ID43(2).MP4,intruder,Heterospecific,Grouper,Adult,
43,1065.267,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID43/CV_T2_ID43(2).MP4,intruder,Heterospecific,Parrotfish,Adult,
43,1077.813,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID43/CV_T2_ID43(2).MP4,intruder,Heterospecific,Chromis,Adult,
43,1297.432,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID43/CV_T2_ID43(2).MP4,aggression,None,Unknown,Unknown,
43,1367.402,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID43/CV_T2_ID43(2).MP4,aggression,Conspecific,Damselfish,Adult,
43,1373.976,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID43/CV_T2_ID43(2).MP4,aggression,None,Unknown,Unknown,
43,1549.087,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID43/CV_T2_ID43(3).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
43,1574.012,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID43/CV_T2_ID43(3).MP4,aggression,Heterospecific,Parrotfish,Adult,
43,1579.35,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID43/CV_T2_ID43(3).MP4,intruder,Heterospecific,Jack,Adult,
43,1608.213,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID43/CV_T2_ID43(3).MP4,intruder,Heterospecific,Chub,Adult,
43,1673.878,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID43/CV_T2_ID43(3).MP4,aggression,Heterospecific,Grouper,Adult,
44,468.601,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID44/CV_T2_ID44(1).MP4,aggression,Heterospecific,Grouper,Adult,
44,581.281,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID44/CV_T2_ID44(1).MP4,aggression,Heterospecific,Unidentified,Unknown,
44,590.156,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID44/CV_T2_ID44(1).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
44,602.802,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID44/CV_T2_ID44(1).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
44,608.975,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID44/CV_T2_ID44(1).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
44,646.513,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID44/CV_T2_ID44(1).MP4,intruder,Heterospecific,Pufferfish,Adult,
44,703.369,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID44/CV_T2_ID44(1).MP4,aggression,Heterospecific,Pufferfish,Adult,
44,736.639,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID44/CV_T2_ID44(2).MP4,aggression,None,Unknown,Unknown,
44,750.753,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID44/CV_T2_ID44(2).MP4,intruder,Heterospecific,Grouper,Adult,
44,773.876,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID44/CV_T2_ID44(2).MP4,intruder,Heterospecific,Parrotfish,Adult,
44,816.686,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID44/CV_T2_ID44(2).MP4,intruder,Heterospecific,Boxfish,Adult,
44,854.49,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID44/CV_T2_ID44(2).MP4,aggression,None,Unknown,Unknown,
44,957.76,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID44/CV_T2_ID44(2).MP4,aggression,Heterospecific,Parrotfish,Adult,
44,1003.239,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID44/CV_T2_ID44(2).MP4,intruder,Heterospecific,Wrasse,Adult,
44,1060.562,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID44/CV_T2_ID44(2).MP4,intruder,Heterospecific,Damselfish,Adult,
44,1081.083,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID44/CV_T2_ID44(2).MP4,aggression,None,Unknown,Unknown,
44,1131.066,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID44/CV_T2_ID44(2).MP4,intruder,Heterospecific,Grouper,Adult,
44,1472.544,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID44/CV_T2_ID44(3).MP4,intruder,Conspecific,Damselfish,Adult,
44,1514.619,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T2_ID44/CV_T2_ID44(3).MP4,intruder,Heterospecific,Grouper,Adult,
